"If you do not specify an option value for a specific store view then the default (Admin) value will be used.","If you do not specify an option value for a specific store view then the default (Admin) value will be used."
"Ignore","Abaikan"
"Image cache was cleared successfully","Image cache was cleared successfully"
"Images","Gambar"
"Images (.gif, .jpg, .png)","Gambar (.gif, .jpg, .png)"
"Images Cache","Images Cache"
"Import","Import"
"Import Service","Servis Import"
"Import and Export","Import and Export"
"Import and Export Tax Rates","Import and Export Tax Rates"
"Import/Export","Import/Export"
"Import/Export Advanced","Import/Export Advanced"
"Import/Export Profile","Profile Import/Export"
"Important: ","Important: "
"Imported <strong>%s</strong> records","Record <strong>%s</strong> yang diimport"
"In","Di"
"In Database:","Di Database:"
"In File:","Di File:"
"Inactive","Tidak Aktif"
"Incl. Tax","Incl. Tax"
"Incl. Tax:","Incl. Tax:"
"Include","Sertakan"
"Incoming Message","Incoming Message"
"Individual Item","Barang Satuan"
"Insert Variable...","Insert Variable..."
"Install","Install"
"Install Package File","Install File Paket"
"Installed As","Install Sebagai"
"Installed Extension Info","Info Ekstensi yang Terinstall"
"Installed Version","Versi yang Terinstall"
"Installing $pkg, please wait...","Menginstall $pkg, harap tunggu..."
"Installing selected packages, please wait...","Mengisntall paket yang dipilih, harap tunggu..."
"Instant Payment Notification (IPN)","Instant Payment Notification (IPN)"
"Interactive","Interaktif"
"Interface Locale: %s","Interface Lokal: %s"
"Invalid Form Key. Please refresh the page.","Invalid Form Key. Please refresh the page."
"Invalid Import Service Specified","Import Servis yang Dispesifikasikan tidak Valid"
"Invalid POST data (please check post_max_size and upload_max_filesize settings in you php.ini file)","Invalid POST data (please check post_max_size and upload_max_filesize settings in you php.ini file)"
"Invalid POST data (please check post_max_size and upload_max_filesize settings in your php.ini file).","Invalid POST data (please check post_max_size and upload_max_filesize settings in your php.ini file)."
"Invalid Secret Key. Please refresh the page.","Invalid Secret Key. Please refresh the page."
"Invalid URL","URL tidak valid"
"Invalid User Name or Password.","Nama pemakai atau kata kunci tidak valid."
"Invalid Username or Password.","Nama pemakai atau kata kunci tidak valid"
"Invalid data","Invalid data"
"Invalid directory: %s","Direktori tidak Valid: %s"
"Invalid email address ""%s"".","Invalid email address ""%s""."
"Invalid email address.","Invalid email address."
"Invalid file extension used for log file. Allowed file extensions: log, txt, html, csv","Invalid file extension used for log file. Allowed file extensions: log, txt, html, csv"
"Invalid file: %s","File tidak Valid: %s"
"Invalid input data for %s => %s rate","Masukan data untuk nilai tukar %s => %s tidak valid"
"Invalid input:","Masukan Tidak Valid:"
"Invalid parent block for this block","Invalid parent blok for this blok"
"Invalid parent block for this block.","Invalid parent blok for this blok."
"Invalid parrent block for this block","Invalid parrent blok for this blok"
"Invalid password reset token.","Invalid password reset token."
"Invalid response","Invalid response"
"Invalid section value","Nilai seksi tidak valid"
"Invalid sender name ""%s"". Please use only visible characters and spaces.","Invalid sender name ""%s"". Please use only visible characters and spaces."
"Invalid store value","Nilai toko tidak valid"
"Invalid template path used in layout update.","Invalid template path used in layout update."
"Invalid timezone","Invalid timezone"
"Invalid website value","Nilai website tidak valid"
"Invalidated","Invalidated"
"Inventory Stock Status","Inventory Stock Status"
"Invoice #%s comment added","Komentar faktur #%s telah ditambahkan"
"Invoice #%s created","Faktur #%s telah dibuat"
"Invoice History","Sejarah Faktur"
"Invoice Totals","Total Faktur"
"Invoice and shipment was successfully created.","Faktur and shipment was successfully created."
"Invoice cancel error.","Faktur cancel error."
"Invoice canceling error.","Faktur canceling error."
"Invoice capture error","Faktur capture error"
"Invoice capturing error.","Faktur capturing error."
"Invoice void error","Faktur void error"
"Invoice voiding error.","Faktur voiding error."
"Invoice was successfully canceled.","Faktur was successfully canceled."
"Invoice was successfully captured","Faktur was successfully captured"
"Invoice was successfully created.","Faktur was successfully created."
"Invoice was successfully voided","Faktur was successfully voided"
"Invoices","Faktur"
"Is Allowed","Is Allowed"
"Is Allowed is required field.","Is Allowed is required field."
"Is Closed","Is Closed"
"Is Default","Is Default"
"Issue Number","Nomer Isu"
"Issuer: %s","Issuer: %s"
"Items","Barang"
"Items to merge","Items to merge"
"JavaScript seems to be disabled in your browser.","JavaScript seems to be disabled in your browser."
"JavaScript/CSS","JavaScript/CSS"
"JavaScript/CSS Cache","JavaScript/CSS Cache"
"Kb","Kb"
"Last 24 Hours","24 jam terakhir"
"Last 24 hours","24 jam terakhir"
"Last 5 Orders","5 pembelian terakhir"
"Last 5 Search Terms","5 istilah pencarian terakhir"
"Last 7 Days","7 hari terakhir"
"Last 7 days","7 hari terakhir"
"Last Credit Memo Created Date","Last Penyesuaian Faktur Created Date"
"Last Invoice Created Date","Last Faktur Created Date"
"Last Logged In (%s):","Last Logged In (%s):"
"Last Logged In:","Login terakhir di:"
"Last Month","Bulan Kemarin"
"Last Name","Nama keluarga"
"Last Name is required field.","Nama keluarga is required field."
"Last Name:","Nama keluarga:"
"Last updated: %s. To refresh last day\'s <a href=""%s"">statistics</a>, click <a href=""%s"">here</a>.","Last updated: %s. To refresh last day\'s <a href=""%s"">statistics</a>, click <a href=""%s"">here</a>."
"Lastname","Nama keluarga"
"Latest Message:","Latest Message:"
"Layered Navigation Indices","Layered Navigation Indices"
"Layered Navigation Indices was refreshed successfully","Layered Navigation Indices was refreshed successfully"
"Layered Navigation Indices were refreshed successfully","Layered Navigation Indices were refreshed successfully"
"Layered Navigation Indices were refreshed.","Layered Navigation Indices were refreshed."
"Layered Navigation indexing queue cancelled","Layered Navigation indexing queue cancelled"
"Layered Navigation indexing queued","Layered Navigation indexing queued"
"Layered Navigation process queued to be killed","Layered Navigation process queued to be killed"
"Leave empty to use tax identifier","Leave empty to use tax identifier"
"Level","Level"
"License","Lisensi"
"License URI","URL lisensi"
"License:","Lisensi:"
"Lifetime Sales","Penjualan Seumur Hidup"
"Lifetime statistics have been updated.","Lifetime statistics have been updated."
"Links","Links"
"Links with associated products will retain only after saving current product.","Links with associated products will retain only after saving current product."
"List (default) / Grid","Daftar (default) / Kisi"
"List Only","Hanya Daftar"
"List only","Hanya Daftar"
"Load Template","Load Template"
"Load default template","Load template acuan"
"Load local Package","Load local Package"
"Loading...","Loading..."
"Local Server","Server Lokal"
"Local/Remote Server","Server Lokal/Remote"
"Locale","Lokal"
"Log In","Log In"
"Log Out","Keluar"
"Log in to Admin Panel","Masuk ke Panel Admin"
"Log in to use <strong>%s</strong>","Log in to use <strong>%s</strong>"
"Log into Magento Admin Page","Masuk ke Halaman Admin Magento"
"Logged in as %s","Masuk sebagai %s"
"Login","Masuk"
"Low Stock","Low Stock"
"MAJOR","MAJOR"
"MINOR","MINOR"
"MS Excel XML","MS Excel XML"
"Magento Admin","Admin Magento"
"Magento Commerce - Administrative Panel","Magento Commerce - Panel Administrasi"
"Magento Connect","Magento Connect"
"Magento Connect Manager","Magento Connect Manager"
"Magento Logo","Logo Magento"
"Magento is a trademark of Irubin Consulting Inc. DBA Varien. Copyright &copy; %s Irubin Consulting Inc.","Magento adalah merek dagang dari Irubin Consulting Inc. DBA Varien. Hak mengkopi &copy; %s Irubin Consulting Inc."
"Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc.","Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc."
"Magento root directory","Magento root directory"
"Magento ver. %s","Magento ver. %s"
"Magento&trade; is a trademark of Irubin Consulting Inc. DBA Varien.<br/>Copyright &copy; %s Irubin Consulting Inc.","Magento&trade; is a trademark of Irubin Consulting Inc. DBA Varien.<br/>Copyright &copy; %s Irubin Consulting Inc."
"Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc.","Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc."
"Maintainers","Pemelihara"
"Make sure that data encoding in the file is consistent and saved in one of supported encodings (UTF-8 or ANSI).","Make sure that data encoding in the file is consistent and saved in one of supported encodings (UTF-8 or ANSI)."
"Manage Attribute Sets","Manage Attribute Sets"
"Manage Attributes","Manage Attributes"
"Manage Categories","Manage Categories"
"Manage Content","Manage Content"
"Manage Currency Rates","Mengurus Nilai Tukar Mata Uang"
"Manage Currency Symbols","Manage Currency Symbols"
"Manage Customers","Mengurus Pelanggan"
"Manage Installed Extensions","Mengurus Ekstensi yang Terinstall"
"Manage Options (values of your attribute)","Manage Options (values of your attribute)"
"Manage Ratings","Manage Ratings"
"Manage Stores","Mengurus Toko"
"Manage Tax Rules","Manage Tax Rules"
"Manage Tax Zones and Rates","Manage Tax Zones and Rates"
"Manage Titles (Size, Color, etc.)","Manage Titles (Size, Color, etc.)"
"Manage osCommerce Orders","Manage osCommerce Orders"
"Manage osCommerce Profiles","Manage osCommerce Profiles"
"Manual","Manual"
"Mapping Configuration","Mapping Configuration"
"Mass Product Assignment","Mass Product Assignment"
"Matched Expression","Matched Expression"
"Matched expression","Matched expression"
"Max","Maks"
"Maximum","Maksimum"
"Maximum sender name length is 255. Please correct your settings.","Maximum sender name length is 255. Please correct your settings."
"Mb","Mb"
"Media (.avi, .flv, .swf)","Media (.avi, .flv, .swf)"
"Media storages synchronization has completed!","Media storages synchronization has completed!"
"Merge Now","Merge Now"
"Messages Inbox","Messages Inbox"
"Min","Min"
"Minimum","Minimum"
"Module version conflict!","Module version conflict!"
"Month","Bulan"
"Most Viewed","Most Viewed"
"Most Viewed Products","Produk Paling Dilihat"
"Move to bottom","Move to bottom"
"Move to top","Move to top"
"Multiple Select","Multiple Select"
"My Account","Akun Saya"
"My Applications","My Applications"
"N/A","N/A"
"NOTICE","NOTICE"
"Name","Nama"
"Name on Card","Nama pada Kartu"
"Name on the Card: %s","Nama pada Kartu: %s"
"Name:","Nama:"
"Never (production)","Never (production)"
"New ","Baru "
"New API Key","API Key Baru"
"New Accounts","Akun Baru"
"New Api Key","Api Key Baru"
"New Attribute","Attribute Baru"
"New Block","Blok Baru"
"New Category","Category Baru"
"New Class","Class Baru"
"New Condition","Condition Baru"
"New Custom Variable","Custom Variable Baru"
"New Customer","Customer Baru"
"New Customers","Pelanggan Baru"
"New Design Change","Design Change Baru"
"New Email Template","Template Email Baru"
"New Extension","Ekstensi Baru"
"New Group","Group Baru"
"New Invoice","Invoice Baru"
"New Item Type","Item Type Baru"
"New Memo","Memo Baru"
"New Memo for #%s","Memo Baru for #%s"
"New Page","Page Baru"
"New Password","Kata Kunci Baru"
"New Poll","Poll Baru"
"New Profile","Profile Baru"
"New Rate","Rate Baru"
"New Rating","Rating Baru"
"New Review","Review Baru"
"New Role","Role Baru"
"New Rule","Rule Baru"
"New Search","Search Baru"
"New Set","Set Baru"
"New Shipment","Pengiriman Baru"
"New Sitemap","Sitemap Baru"
"New Store View","Tampilan Toko Baru"
"New System Template","Template Sistem Baru"
"New Tag","Tag Baru"
"New Template","Template Baru"
"New User","Pemakai Baru"
"New Variable","Variable Baru"
"New Website","Website Baru"
"New admin password","Kata kunci baru admin"
"New attribute set mapping","New attribute set mapping"
"New block","Blok Baru"
"New password field cannot be empty.","New password field cannot be empty."
"Newsletter","Newsletter"
"Newsletter Problems","Newsletter Problems"
"Newsletter Queue","Newsletter Queue"
"Newsletter Subscribers","Newsletter Subscribers"
"Newsletter Templates","Newsletter Templates"
"Next month (hold for menu)","Next month (hold for menu)"
"Next page","Halaman Selanjutnya"
"Next year (hold for menu)","Next year (hold for menu)"
"No","Tidak"
"No (price without tax)","Tidak (harga tanpa pajak)"
"No Data","Tidak ada data"
"No Data Found","Tidak ada data"
"No Extensions Found","Tidak ada Ekstensi"
"No Products","Tidak ada produk"
"No Templates Found","Tidak Ada Template yang Ditemukan"
"No change","No change"
"No customer id defined.","No customer id defined."
"No information available.","No information available."
"No profile","Tidak ada profile"
"No profile loaded...","Tidak ada profile yang dimasukkan..."
"No records found for this period.","Tidak ditemukan rekord untuk periode ini."
"No records found.","Rekord tidak ditemukan."
"No report code specified.","No report code specified."
"No search keywords.","Kata kunci pencarian tidak ada."
"No search modules registered","Tidak dapat menghapus perubahan desain"
"No search modules were registered","Tidak dapat menghapus perubahan desain"
"No wishlist item id defined.","No wishlist item id defined."
"None","Kosong"
"Not allowed","Not allowed"
"Note:","Note:"
"Notes","Catatan"
"Notes:","Catatan:"
"Notifications","Notifications"
"Number of Orders","Jumlah Pemesanan"
"Number of Use","Jumlah Penggunaan"
"Number of Uses","Jumlah Penggunaan"
"Number of Views","Number of Views"
"Number of records:","Number of records:"
"OAuth Consumers","OAuth Consumers"
"OAuth authorization for admin","OAuth authorization for admin"
"OAuth authorization simple for admin","OAuth authorization simple for admin"
"OK","OK"
"Old rate:","Nilai tukar lama:"
"Once you log into your PayPal Advanced account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Once you log into your PayPal Advanced account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below"
"Once you log into your PayPal Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Once you log into your PayPal Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below"
"One of options row has error","One of options row has error"
"One or more media files failed to be synchronized during the media storages syncronization process. Refer to the log file for details.","One or more media files failed to be synchronized during the media storages syncronization process. Refer to the log file for details."
"One or more of the Cache Types are invalidated:","One or more of the Cache Types are invalidated:"
"Online Customers","Online Customers"
"Only Once (version upgrade)","Only Once (version upgrade)"
"Only attributes with scope ""Global"", input type ""Dropdown"" and Use To Create Configurable Product ""Yes"" are available.","Hanya atribut dengan cakupan 'Umum', tipe masukan 'Dowpdown' dan Digunakan Untuk Membuat Produk dapat Dikonfigurasikan 'Ya' yang Tersedia"
"Only mapped fields","Hanya field yang dipetakan"
"Optional","Tidak Wajib"
"Options","Pilihan"
"Options is required","Pilihan is required"
"Options: ","Pilihan: "
"Order","Pesanan"
"Order #%s","Pesanan #%s"
"Order #%s (%s)","Pesanan #%s (%s)"
"Order Created Date","Pesanan Created Date"
"Order ID","Pesanan ID"
"Order Totals","Total Pesanan"
"Order Updated Date","Pesanan Updated Date"
"Order Updated Date report is real-time, does not need statistics refreshing.","Order Updated Date report is real-time, does not need statistics refreshing."
"Order confirmation email not sent","Email konfirmasi pembelian tidak terkirim"
"Order confirmation email sent","Email konfirmasi pembelian terkirim"
"Order not longer exist","Order not longer exist"
"Order not longer exist.","Order not longer exist."
"Orders","Pembelian"
"Original Magento attribute names in first row:","Nama atribut awal dari Magento ada pada baris pertama:"
"Out of stock","Out of stock"
"PDT (Payment Data Transfer) Only","PDT (Payment Data Transfer) Only"
"PEAR Configuration was successfully saved","Konfigurasi PEAR berhasil disimpan"
"PEAR Console","Konsol PEAR"
"PEAR config","Konfigurasi PEAR"
"PHP Version","Versi PHP"
"Package","Paket"
"Package %s data was successfully loaded","Data pake %s telah berhasil diambil"
"Package Extensions","Ektensi Paket"
"Package File Name","Package File Name"
"Package Info","Info Paket"
"Package Information","Informasi Paket"
"Packages","Paket"
"Page","Halaman"
"Pages","Pages"
"Parent Product Thumbnail","Thumbnail Produk Atas"
"Parent Transaction ID","Parent Transaction ID"
"Passive mode","Mode pasif"
"Password","Kata Kunci"
"Password Confirmation","Konfirmasi Kata Kunci"
"Password confirmation must be same as password.","Password confirmation must be same as password."
"Password must be at least of %d characters.","Password must be at least of %d characters."
"Password must include both numeric and alphabetic characters.","Password must include both numeric and alphabetic characters."
"Password:","Kata Kunci:"
"Path","Path"
"Path:","Path:"
"PayPal Email","PayPal Email"
"Payment Data Transfer (PDT)","Transfer Data Pembayaran (PDT)"
"Payment method instance is not available.","Payment method instance is not available."
"Payment method is not available.","Payment method is not available."
"Payment method must be specified","Metode pembayaran harus dispesifikasikan"
"Payment method must be specified.","Payment method must be specified."
"Pending Reviews","Pending Reviews"
"Pending Tags","Tag tertunda"
"Pending installation...","Pemasangan tertunda..."
"Per Item","Per barang"
"Per Order","Per Pembelian"
"Percent","Percent"
"Performed At","Dilakukan Pada"
"Period","Periode"
"Permanent (301)","Permanent (301)"
"Permissions","Izin"
"Personal Information","Informasi Pribadi"
"Phone:","Telefon:"
"Please Select","Silahkan Pilih"
"Please confirm site switching. All data that hasn't been saved will be lost.","Harap konfirmasikan pergantian situs. Sema data yang tidak disimpan akan hilang."
"Please confirm site switching. All data that hasn\'t been saved will be lost.","Harap konfirmasikan pergantian situs. Sema data yang tidak disimpan akan hilang."
"Please enter 6 or more characters.","Harap masukkan 6 atau lebih karakter."
"Please enter a number greater than 0 in this field.","Harap masukkan angka lebih besar dari 0 untuk field ini."
"Please enter a valid $ amount. For example $100.00.","Harap masukkan jumlah $ dengan benar. Seperti $100.00."
"Please enter a valid URL. For example http://www.example.com or www.example.com","Harap masukkan URL dengan benar. Seperti http://www.example.com atau www.example.com"
"Please enter a valid URL. http:// is required","Harap masukkan URL dengan benar. Sertakan http:// "
"Please enter a valid credit card number.","Harap masukkan nomer kartu kredit dengan benar."
"Please enter a valid date.","Harap masukkan tanggal dengan benar."
"Please enter a valid email address. For example johndoe@domain.com.","Harap masukkan alamat email dengan benar. Seperti johndoe@domain.com."
"Please enter a valid email.","Please enter a valid email."
"Please enter a valid number in this field.","Harap masukkan angka dengan benar untuk field ini."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Harap masukkan nomer telefon dengan benar. Seperti (123) 456-7890 atau 123-456-7890."
"Please enter a valid social security number. For example 123-45-6789.","Harap masukkan nomer keamaan sosial. Seperti 123-45-6789."
"Please enter a valid value from list","Please enter a valid value from list"
"Please enter a valid value, ex: 10,20,30","Please enter a valid value, ex: 10,20,30"
"Please enter a valid zip code.","Harap masukkan nomer kode pos dengan benar."
"Please enter a valid zip code. For example 90602 or 90602-1234.","Harap masukkan nomer kode pos dengan benar. Seperti 90602 atau 90602-1234."
"Please enter another credit card number to complete your purchase.","Please enter another credit card number to complete your purchase."
"Please enter password","Silahkan masukkan kata sandi"
"Please enter password to confirm rollback.","Silahkan masukkan kata sandi to confirm rollback."
"Please enter valid password.","Harap masukkan kata kunci dengan benar."
"Please fill in 'email' field.","Harap isi field 'email'"
"Please make sure that all global admin search modules are installed and activated.","Harap pastikan bahwa modul pencarian umum admin sudah dipasang dan diaktifkan."
"Please make sure that your changes were saved before running the profile.","Harap pastikan bahwa perubahan yang anda lakukan sudah disimpan sebelum menjalankan pforil ini."
"Please make sure your passwords match.","Harap pastikan kata kunci anda sama."
"Please note, this category is set to automatically sort. Any drag-and-drop positions will be reset.","Please note, this category is set to automatically sort. Any drag-and-drop positions will be reset."
"Please select State/Province.","Harap pilih Negara Bagian/Provinsi."
"Please select a customer.","Harap pilih konsumen."
"Please select a store","Harap pilih toko"
"Please select a store.","Harap pilih toko."
"Please select an option.","Harap pilih pilihan"
"Please select catalog searches","Harap pilih pencarian katalog"
"Please select catalog searches.","Harap pilih catalog searches."
"Please select customer(s)","Harap pilih konsumen"
"Please select customer(s).","Harap pilih customer(s)."
"Please select message(s).","Harap pilih message(s)."
"Please select one of the above options.","Harap pilih salah satu pilihan diatas."
"Please select one of the options.","Harap pilih salah satu pilihan."
"Please select review(s)","Harap pilih review"
"Please select review(s).","Harap pilih review(s)."
"Please select tag(s)","Harap pilih tag"
"Please select tag(s).","Harap pilih tag(s)."
"Please specify admin custom URL","Harap pilih admin custom URL"
"Please specify at least start or end date.","Harap spesifikasikan setidaknya tanggal awal atau akhir"
"Please specify backup creation options","Harap pilih backup creation options"
"Please specify the admin custom URL.","Harap pilih the admin custom URL."
"Please try to logout and sign in again.","Please try to logout and sign in again."
"Please type the letters from the image:","Please type the letters from the image:"
"Please use in this field only ""a-z,0-9,_"".","Harap gunakan ""a-z,0-9,_"" untuk field ini."
"Please use letters only (a-z) in this field.","Harap gunakan huruf (a-z) untuk field ini."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Harap gunakan angka untuk field ini. Hindari penggunaan spasi atau karakter lain seperti titik atau koma."""
"Please use numbers only in this field. please avoid spaces or other characters such as dots or commas.","Harap gunakan angka untuk field ini. Hindari penggunaan spasi atau karakter lain seperti titik atau koma."
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field."
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Harap gunakan huruf (a-z) atau angka (0-9) untuk filed ini. Spasi atau karekter lain tidak diperbolehkan."
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","Harap gunakan huruf (a-z) atau angka (0-9) atau spasi dan # untuk field ini."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Harap gunakan format tanggal: dd/mm/yyyy. Seperti 20/10/1983 untuk 29 Oktober 1983."
"Please wait","Mohon tunggu"
"Please wait while the indexes are being refreshed.","Please wait while the indexes are being refreshed."
"Please wait, loading...","Harap tunggu, sedang mengambil..."
"Please wait...","Harap tunggu..."
"Please, add a few answers to this poll first","Harap tambahkan beberapa jawaban untuk polling ini."
"Please, add some answers to this poll first.","Please, add some answers to this poll first."
"Please, select ""Visible in Stores"" for this poll first.","Please, select ""Visible in Stores"" for this poll first."
"Please, select a store view","Please, select a store view"
"Please, select visible in stores to this poll first","Harap pilih toko yang ada untuk polling ini."
"Poll Manager","Mengurus Polling."
"Poll was successfully deleted","Polling berhasil dihapus"
"Poll was successfully saved","Polling berhasil disimpan"
"Polls","Polls"
"Popular","Popular"
"Position","Position"
"Position of Watermark for %s","Posisi stempel untuk %s"
"Preferred state","Keadaan  yang diinginkan"
"Pregenerated configurable swatches image files.","Pregenerated configurable swatches image files."
"Pregenerated product images files.","Pregenerated product images files."
"Preparing to change $pkg, please wait...","Bersiap untuk merubah $pkg, harap tunggu..."
"Prev. month (hold for menu)","Prev. month (hold for menu)"
"Prev. year (hold for menu)","Prev. year (hold for menu)"
"Preview","Tampilan"
"Preview Template","Tampilan Template"
"Previous page","Halaman sebelumnya"
"Price","Harga"
"Price alert subscription was saved successfully","Pendaftaran peringatan harga berhasil tersimpan"
"Price alert subscription was saved.","Price alert subscription was saved."
"Price:","Harga:"
"Primary Billing Address","Alamat Utama Penagihan"
"Processed <strong>%s%% %s/%d</strong> items","Processed <strong>%s%% %s/%d</strong> items"
"Processed <strong>%s%% %s/%d</strong> records","Memproses record <strong>%s%% %s/%d</strong>"
"Processing","Processing"
"Product","Produk"
"Product Name","Produk Nama"
"Product Reviews","Produk Reviews"
"Product Tax Classes","Produk Tax Classes"
"Product Thumbnail Itself","Thumbnail Produk Tersebut"
"Product is not loaded.","Produk is not loaded."
"Product not available in this website","Produk not available in this website"
"Product:","Produk:"
"Products","Produk"
"Products Bestsellers Report","Products Bestsellers Report"
"Products Most Viewed Report","Products Most Viewed Report"
"Products Ordered","Products Ordered"
"Products in Carts","Products in Carts"
"Profile Action","Profile Action"
"Profile Actions XML","Aksi Profile XML"
"Profile Direction","Arahan Profil"
"Profile History","Sejarah Profil"
"Profile Information","Informasi Paket"
"Profile Name","Profil Nama"
"Profile Payments","Profile Payments"
"Profile Schedule","Profile Schedule"
"Profile Wizard","Wizard Profil"
"Profile was deleted","Profil telah dihapus"
"Profile was successfully saved","Profil telah disimpan"
"Profiles","Profil"
"Promo","Promo"
"Promotions","Promosi"
"Provided Files","File Tersedia"
"Purchased Item","Purchased Item"
"Put store on the maintenance mode while backup creation","Put store on the maintenance mode while backup creation"
"Put store on the maintenance mode while rollback processing","Put store on the maintenance mode while rollback processing"
"Qty","Qty"
"Quantity","Kuantitas"
"Queue Refresh","Queue Refresh"
"Queued... Cancel","Queued... Cancel"
"REST Roles","REST Roles"
"Radio Buttons","Radio Buttons"
"Rates","Kurs"
"Rating was successfully deleted","Rating telah berhasil dihapus"
"Rating was successfully saved","Rating telah berhasil disimpan"
"Read details","Read details"
"Rebuild","Rebuild"
"Rebuild Catalog Index","Rebuild Catalog Index"
"Rebuild Flat Catalog Category","Rebuild Flat Catalog Category"
"Rebuild Flat Catalog Product","Rebuild Flat Catalog Product"
"Recent Orders","Pembelian Terbaru"
"Recent statistics have been updated.","Recent statistics have been updated."
"Recommended","Rekomendasi"
"Recurring Profile View","Recurring Profile View"
"Recursive Dir","Recursive Dir"
"Redirect","Redirect"
"Reference","Reference"
"Reference ID","Reference ID"
"Refresh","Refresh"
"Refresh Now*","Refresh Now*"
"Refresh Roles","Refresh Roles"
"Refresh Statistics","Refresh Statistics"
"Region/State","Wilayah/Negara Bagian"
"Regular Price:","Regular Price:"
"Reject","Reject"
"Reject token authorization Pop Up for admin","Reject token authorization Pop Up for admin"
"Reject token authorization for admin","Reject token authorization for admin"
"Rejection Of Authorization","Rejection Of Authorization"
"Release","Keluaran"
"Release Info","Info Keluaran"
"Release Stability","Stabilitas Keluaran"
"Release Version","Versi Keluaran"
"Reload captcha","Reload captcha"
"Remote Extension Info","Info Ekstensi Remote"
"Remote FTP","Remote FTP"
"Remote URL:","Remote URL:"
"Remove","Buang"
"Reports","Report"
"Request Path","Request Path"
"Required","Required"
"Reset","Reset"
"Reset Filter","Reset Filter"
"Reset Password","Reset Password"
"Reset a Password","Reset a Password"
"Resize","Resize"
"Resource Access","Resource Access"
"Resources","Resources"
"Results","Results"
"Retrieve Password","Retrieve Password"
"Return Html Version","Return Html Version"
"Revenue","Revenue"
"Reviews","Reviews"
"Reviews and Ratings","Reviews and Ratings"
"Rewrite Rules","Rewrite Rules"
"Role","Aturan"
"Role ID","ID Aturan"
"Role Info","Info Aturan"
"Role Information","Informasi Aturan"
"Role Name","Nama Aturan"
"Role Resources","Resource Aturan"
"Role Users","Aturan Pemakai"
"Role successfully deleted.","Aturan berhasil dihapus."
"Role successfully saved.","Aturan berhasil disimpan."
"Roles","Aturan"
"Roles Resources","Resource Access"
"Root Category","Root Category"
"Rotate CCW","Rotate CCW"
"Rotate CW","Rotate CW"
"Run","Run"
"Run Profile","Jalankan Profile"
"Run Profile In Popup","Jalankan Profile di Popup"
"Run Profile Inside This Window","Jalankan Profile dalam Jendela Ini"
"Run Profile in Popup","Run Profile in Popup"
"Run in popup","Janlankan di Popup"
"Running... Kill","Running... Kill"
"Running:","Berjalan:"
"SKU","SKU"
"SKU:","SKU:"
"SSL Error: Invalid or self-signed certificate","SSL Error: Invalid or self-signed certificate"
"Sales","Sales"
"Sales Report","Laporan Penjualan"
"Samples","Samples"
"Save","Simpan"
"Save & Generate","Save & Generate"
"Save Account","Simpan Akun"
"Save And Continue Edit","Simpan dan Lanjut Mengubah"
"Save As...","Save As..."
"Save Block","Save Blok"
"Save Cache Settings","Save Cache Settings"
"Save Config","Simpan Config"
"Save Currency Rates","Simpan Kurs Mata Uang"
"Save PEAR Config","Simpan Konfig PEAR"
"Save Profile","Simpan Profil"
"Save Role","Simpan Aturan"
"Save Template","Simpan Template"
"Save User","Simpan Pemakai"
"Save Variable","Save Variable"
"Save and Continue Edit","Simpan dan lanjutkan meredaksi"
"Save and Continue Editing","Simpan dan lanjut mengubah"
"Save cache settings","Simpan aturan cache"
"Save data and Create Package","Simpan data dan Buat Paket"
"Save package with custom package file name","Save package with custom package file name"
"Schedule Merge","Schedule Merge"
"Search","Cari"
"Search Index","Search Index"
"Search Index rebuild error. Please try again later","Search Index rebuild error. Please try again later"
"Search Index was rebuilt successfully","Search Index was rebuilt successfully"
"Search Term","Istilah Pencarian"
"Search Terms","Istilah Pencarian"
"Search entire store here...","Search entire store here..."
"Searching...","Searching..."
"Select","Pilih"
"Select All","Pilih Semua"
"Select Category","Select Category"
"Select Date","Pilih Tanggal"
"Select Range","Pilih Cakupan"
"Select Visible","Pilih yg Terlihat"
"Select date","Pilih tanggal"
"Select website from map","Pilih website from map"
"Select website to map","Pilih website to map"
"Selected allow currency ""%s"" is not available in installed currencies","Selected allow currency ""%s"" is not available in installed currencies"
"Selected allowed currency ""%s"" is not available in installed currencies.","Selected allowed currency ""%s"" is not available in installed currencies."
